sample_id,filename,split,source,sample_type,x,y,valid_pixels,change_pixels,ignore_pixels,valid_ratio,change_ratio,label_values
jrc_tmf_2020_2023_congo_cameroon_01_002560_000512,jrc_tmf_2020_2023_congo_cameroon_01_002560_000512.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,512,2560,65533,0,3,0.9999542236328125,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_001024,jrc_tmf_2020_2023_congo_cameroon_01_002560_001024.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1024,2560,65533,0,3,0.9999542236328125,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_001280,jrc_tmf_2020_2023_congo_cameroon_01_002560_001280.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1280,2560,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_001536,jrc_tmf_2020_2023_congo_cameroon_01_002560_001536.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1536,2560,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_002048,jrc_tmf_2020_2023_congo_cameroon_01_002560_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,2560,61649,1304,3887,0.9406890869140625,0.021152005709743873,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_002304,jrc_tmf_2020_2023_congo_cameroon_01_002560_002304.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2304,2560,65446,206,90,0.998626708984375,0.0031476331632185315,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_002560,jrc_tmf_2020_2023_congo_cameroon_01_002560_002560.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,2560,2560,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_002560_002816,jrc_tmf_2020_2023_congo_cameroon_01_002560_002816.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,2816,2560,65529,0,7,0.9998931884765625,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_003584,jrc_tmf_2020_2023_congo_cameroon_01_002560_003584.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3584,2560,65012,821,524,0.99200439453125,0.012628437826862734,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_003840,jrc_tmf_2020_2023_congo_cameroon_01_002560_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,2560,62949,967,2587,0.9605255126953125,0.015361641964129692,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_004096,jrc_tmf_2020_2023_congo_cameroon_01_002560_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,2560,65528,146,8,0.9998779296875,0.002228055182517397,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_005888,jrc_tmf_2020_2023_congo_cameroon_01_002560_005888.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,5888,2560,65506,1736,30,0.999542236328125,0.026501389185723444,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002560_006144,jrc_tmf_2020_2023_congo_cameroon_01_002560_006144.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,2560,65533,555,3,0.9999542236328125,0.0084690156104558,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_000000,jrc_tmf_2020_2023_congo_cameroon_01_002816_000000.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,0,2816,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_002816_000512,jrc_tmf_2020_2023_congo_cameroon_01_002816_000512.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,512,2816,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_002816_001024,jrc_tmf_2020_2023_congo_cameroon_01_002816_001024.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1024,2816,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_001280,jrc_tmf_2020_2023_congo_cameroon_01_002816_001280.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1280,2816,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_002816_001792,jrc_tmf_2020_2023_congo_cameroon_01_002816_001792.png,test,jrc_tmf_2020_2023_congo_cameroon_01,negative,1792,2816,65533,0,3,0.9999542236328125,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_002048,jrc_tmf_2020_2023_congo_cameroon_01_002816_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,2816,61267,1329,4269,0.9348602294921875,0.021691938563990404,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_002304,jrc_tmf_2020_2023_congo_cameroon_01_002816_002304.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2304,2816,61679,976,3857,0.9411468505859375,0.01582386225457611,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_002560,jrc_tmf_2020_2023_congo_cameroon_01_002816_002560.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,2560,2816,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_002816_003072,jrc_tmf_2020_2023_congo_cameroon_01_002816_003072.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3072,2816,63857,746,1679,0.9743804931640625,0.011682352756941291,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_003584,jrc_tmf_2020_2023_congo_cameroon_01_002816_003584.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3584,2816,64438,1183,1098,0.983245849609375,0.018358732424966634,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_004096,jrc_tmf_2020_2023_congo_cameroon_01_002816_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,2816,65296,324,240,0.996337890625,0.004962019112962509,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_004608,jrc_tmf_2020_2023_congo_cameroon_01_002816_004608.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4608,2816,65310,132,226,0.996551513671875,0.002021129995406523,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_006656,jrc_tmf_2020_2023_congo_cameroon_01_002816_006656.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6656,2816,65143,1140,393,0.9940032958984375,0.017499961622891178,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_002816_006912,jrc_tmf_2020_2023_congo_cameroon_01_002816_006912.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6912,2816,63331,2005,2205,0.9663543701171875,0.03165906112330454,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_000000,jrc_tmf_2020_2023_congo_cameroon_01_003072_000000.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,0,3072,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_000256,jrc_tmf_2020_2023_congo_cameroon_01_003072_000256.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,256,3072,65532,0,4,0.99993896484375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_002048,jrc_tmf_2020_2023_congo_cameroon_01_003072_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,3072,59950,1043,5586,0.914764404296875,0.017397831526271893,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_002304,jrc_tmf_2020_2023_congo_cameroon_01_003072_002304.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2304,3072,56198,2252,9338,0.857513427734375,0.040072600448414535,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_002816,jrc_tmf_2020_2023_congo_cameroon_01_003072_002816.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2816,3072,62719,865,2817,0.9570159912109375,0.013791673974393725,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_003072,jrc_tmf_2020_2023_congo_cameroon_01_003072_003072.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3072,3072,64204,558,1332,0.97967529296875,0.00869104728677341,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_003328,jrc_tmf_2020_2023_congo_cameroon_01_003072_003328.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3328,3072,65222,368,314,0.995208740234375,0.005642267946398455,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_003840,jrc_tmf_2020_2023_congo_cameroon_01_003072_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,3072,63561,1159,1975,0.9698638916015625,0.018234451943802018,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_004096,jrc_tmf_2020_2023_congo_cameroon_01_003072_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,3072,65303,193,233,0.9964447021484375,0.0029554538076351777,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_006144,jrc_tmf_2020_2023_congo_cameroon_01_003072_006144.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,3072,65529,537,7,0.9998931884765625,0.008194845030444537,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_006400,jrc_tmf_2020_2023_congo_cameroon_01_003072_006400.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6400,3072,65387,315,149,0.9977264404296875,0.004817471362809121,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_006656,jrc_tmf_2020_2023_congo_cameroon_01_003072_006656.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6656,3072,64548,1899,988,0.98492431640625,0.029419966536530954,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003072_006912,jrc_tmf_2020_2023_congo_cameroon_01_003072_006912.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6912,3072,65326,1516,210,0.996795654296875,0.023206686464807273,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_000000,jrc_tmf_2020_2023_congo_cameroon_01_003328_000000.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,0,3328,65479,0,57,0.9991302490234375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_001792,jrc_tmf_2020_2023_congo_cameroon_01_003328_001792.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,1792,3328,65532,0,4,0.99993896484375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_002048,jrc_tmf_2020_2023_congo_cameroon_01_003328_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,3328,65293,260,243,0.9962921142578125,0.003982050143200649,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_002304,jrc_tmf_2020_2023_congo_cameroon_01_003328_002304.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2304,3328,65344,284,192,0.9970703125,0.004346229187071498,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_002816,jrc_tmf_2020_2023_congo_cameroon_01_003328_002816.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2816,3328,64698,487,838,0.987213134765625,0.007527280595999876,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_003584,jrc_tmf_2020_2023_congo_cameroon_01_003328_003584.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3584,3328,64560,535,976,0.985107421875,0.008286864931846345,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_003840,jrc_tmf_2020_2023_congo_cameroon_01_003328_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,3328,57101,1161,8435,0.8712921142578125,0.0203323934782228,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_004096,jrc_tmf_2020_2023_congo_cameroon_01_003328_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,3328,64152,533,1384,0.9788818359375,0.008308392567651826,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_004352,jrc_tmf_2020_2023_congo_cameroon_01_003328_004352.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4352,3328,65531,231,5,0.9999237060546875,0.0035250492133494073,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_006144,jrc_tmf_2020_2023_congo_cameroon_01_003328_006144.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,3328,65529,217,7,0.9998931884765625,0.00331151093409025,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_006656,jrc_tmf_2020_2023_congo_cameroon_01_003328_006656.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6656,3328,65107,847,429,0.9934539794921875,0.013009353832921192,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003328_006912,jrc_tmf_2020_2023_congo_cameroon_01_003328_006912.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6912,3328,65405,777,131,0.9980010986328125,0.011879825701398975,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_000000,jrc_tmf_2020_2023_congo_cameroon_01_003584_000000.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,0,3584,65534,0,2,0.999969482421875,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_002048,jrc_tmf_2020_2023_congo_cameroon_01_003584_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,3584,65357,151,179,0.9972686767578125,0.002310387563688664,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_002560,jrc_tmf_2020_2023_congo_cameroon_01_003584_002560.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,2560,3584,65534,0,2,0.999969482421875,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_002816,jrc_tmf_2020_2023_congo_cameroon_01_003584_002816.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2816,3584,64970,133,566,0.991363525390625,0.002047098660920425,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_003072,jrc_tmf_2020_2023_congo_cameroon_01_003584_003072.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3072,3584,65320,245,216,0.9967041015625,0.003750765462339253,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_003840,jrc_tmf_2020_2023_congo_cameroon_01_003584_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,3584,64939,239,597,0.9908905029296875,0.0036803769691556693,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_004096,jrc_tmf_2020_2023_congo_cameroon_01_003584_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,3584,62673,972,2863,0.9563140869140625,0.015509070891771577,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_004352,jrc_tmf_2020_2023_congo_cameroon_01_003584_004352.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4352,3584,65510,465,26,0.999603271484375,0.007098152953747519,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_004608,jrc_tmf_2020_2023_congo_cameroon_01_003584_004608.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4608,3584,65536,194,0,1.0,0.002960205078125,0|1
jrc_tmf_2020_2023_congo_cameroon_01_003584_005632,jrc_tmf_2020_2023_congo_cameroon_01_003584_005632.png,val,jrc_tmf_2020_2023_congo_cameroon_01,positive,5632,3584,65532,143,4,0.99993896484375,0.002182140023194775,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_006144,jrc_tmf_2020_2023_congo_cameroon_01_003584_006144.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,3584,65536,229,0,1.0,0.0034942626953125,0|1
jrc_tmf_2020_2023_congo_cameroon_01_003584_006400,jrc_tmf_2020_2023_congo_cameroon_01_003584_006400.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6400,3584,65382,233,154,0.997650146484375,0.0035636719586430517,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003584_006656,jrc_tmf_2020_2023_congo_cameroon_01_003584_006656.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6656,3584,65020,1026,516,0.99212646484375,0.015779760073823437,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_000000,jrc_tmf_2020_2023_congo_cameroon_01_003840_000000.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,0,3840,65513,0,23,0.9996490478515625,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_001024,jrc_tmf_2020_2023_congo_cameroon_01_003840_001024.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,1024,3840,65533,0,3,0.9999542236328125,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_001536,jrc_tmf_2020_2023_congo_cameroon_01_003840_001536.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,1536,3840,65499,206,37,0.9994354248046875,0.0031450861845219013,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_002048,jrc_tmf_2020_2023_congo_cameroon_01_003840_002048.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,2048,3840,65080,527,456,0.9930419921875,0.008097725875845114,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_003072,jrc_tmf_2020_2023_congo_cameroon_01_003840_003072.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3072,3840,63753,260,1783,0.9727935791015625,0.0040782394553981775,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_003328,jrc_tmf_2020_2023_congo_cameroon_01_003840_003328.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3328,3840,65158,312,378,0.994232177734375,0.004788360600386752,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_003584,jrc_tmf_2020_2023_congo_cameroon_01_003840_003584.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3584,3840,64655,937,881,0.9865570068359375,0.014492305312814167,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_003840,jrc_tmf_2020_2023_congo_cameroon_01_003840_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,3840,64635,415,901,0.9862518310546875,0.006420669915680359,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_004096,jrc_tmf_2020_2023_congo_cameroon_01_003840_004096.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,3840,65451,909,85,0.9987030029296875,0.013888252280331852,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_004352,jrc_tmf_2020_2023_congo_cameroon_01_003840_004352.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4352,3840,65190,285,346,0.994720458984375,0.0043718361711919005,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_004608,jrc_tmf_2020_2023_congo_cameroon_01_003840_004608.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,4608,3840,65120,150,416,0.99365234375,0.0023034398034398034,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_005376,jrc_tmf_2020_2023_congo_cameroon_01_003840_005376.png,val,jrc_tmf_2020_2023_congo_cameroon_01,positive,5376,3840,65237,432,299,0.9954376220703125,0.006622008982632555,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_005632,jrc_tmf_2020_2023_congo_cameroon_01_003840_005632.png,val,jrc_tmf_2020_2023_congo_cameroon_01,positive,5632,3840,65448,380,88,0.9986572265625,0.005806136169172473,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_005888,jrc_tmf_2020_2023_congo_cameroon_01_003840_005888.png,val,jrc_tmf_2020_2023_congo_cameroon_01,positive,5888,3840,65483,304,53,0.9991912841796875,0.004642426278576119,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_006144,jrc_tmf_2020_2023_congo_cameroon_01_003840_006144.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,3840,65535,1702,1,0.9999847412109375,0.02597085526817731,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_006400,jrc_tmf_2020_2023_congo_cameroon_01_003840_006400.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6400,3840,65148,615,388,0.99407958984375,0.009440044207036287,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_003840_006656,jrc_tmf_2020_2023_congo_cameroon_01_003840_006656.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,6656,3840,65524,165,12,0.99981689453125,0.002518161284414871,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_001280,jrc_tmf_2020_2023_congo_cameroon_01_004096_001280.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,1280,4096,65162,285,374,0.994293212890625,0.0043737147417206345,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_001536,jrc_tmf_2020_2023_congo_cameroon_01_004096_001536.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,1536,4096,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_congo_cameroon_01_004096_002304,jrc_tmf_2020_2023_congo_cameroon_01_004096_002304.png,train,jrc_tmf_2020_2023_congo_cameroon_01,negative,2304,4096,65535,0,1,0.9999847412109375,0.0,0|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_003328,jrc_tmf_2020_2023_congo_cameroon_01_004096_003328.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3328,4096,63712,284,1824,0.97216796875,0.004457559015570065,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_003584,jrc_tmf_2020_2023_congo_cameroon_01_004096_003584.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3584,4096,64080,233,1456,0.977783203125,0.003636079900124844,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_003840,jrc_tmf_2020_2023_congo_cameroon_01_004096_003840.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,3840,4096,64119,812,1417,0.9783782958984375,0.012663952962460425,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_004096,jrc_tmf_2020_2023_congo_cameroon_01_004096_004096.png,train,jrc_tmf_2020_2023_congo_cameroon_01,positive,4096,4096,65514,182,22,0.999664306640625,0.0027780321763287235,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_005376,jrc_tmf_2020_2023_congo_cameroon_01_004096_005376.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,5376,4096,65368,677,168,0.9974365234375,0.010356749479867824,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_005632,jrc_tmf_2020_2023_congo_cameroon_01_004096_005632.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,5632,4096,65536,461,0,1.0,0.0070343017578125,0|1
jrc_tmf_2020_2023_congo_cameroon_01_004096_005888,jrc_tmf_2020_2023_congo_cameroon_01_004096_005888.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,5888,4096,65270,826,266,0.995941162109375,0.012655124865941473,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004096_006144,jrc_tmf_2020_2023_congo_cameroon_01_004096_006144.png,val,jrc_tmf_2020_2023_congo_cameroon_01,positive,6144,4096,65304,1155,232,0.9964599609375,0.017686512311650127,0|1|255
jrc_tmf_2020_2023_congo_cameroon_01_004352_000512,jrc_tmf_2020_2023_congo_cameroon_01_004352_000512.png,test,jrc_tmf_2020_2023_congo_cameroon_01,positive,512,4352,65515,206,21,0.9996795654296875,0.0031443180950927268,0|1|255
