audit_id,sample_id,split,sample_type,source,roi,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,valid_band,change_band,A_path,B_path,label_path,contact_sheet_path,audit_status,visual_quality,label_alignment,cloud_shadow_issue,water_issue,boundary_confidence,reviewer,review_date,notes
audit_0239,jrc_tmf_2020_2023_se_asia_borneo_01_005632_005888,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,5888,5632,0.9674224854,0.0944622325,5989,63401,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_005632_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_005632_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_005632_005888.png,quality_report/human_audit_contact_sheets/audit_0239_jrc_tmf_2020_2023_se_asia_borneo_01_005632_005888.png,,,,,,,reviewer1,,
audit_0240,jrc_tmf_2020_2023_amazon_brazil_01_002560_006400,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6400,2560,0.8073120117,0.0666628865,3527,52908,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_002560_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_002560_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_002560_006400.png,quality_report/human_audit_contact_sheets/audit_0240_jrc_tmf_2020_2023_amazon_brazil_01_002560_006400.png,,,,,,,reviewer1,,
audit_0241,jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006656,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6656,4608,0.9372100830,0.1829667378,11238,61421,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006656.png,quality_report/human_audit_contact_sheets/audit_0241_jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006656.png,,,,,,,reviewer1,,
audit_0242,jrc_tmf_2020_2023_amazon_colombia_01_000000_004096,train,positive,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,4096,0,0.9702148438,0.2191117262,13932,63584,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_000000_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_000000_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_000000_004096.png,quality_report/human_audit_contact_sheets/audit_0242_jrc_tmf_2020_2023_amazon_colombia_01_000000_004096.png,,,,,,,reviewer1,,
audit_0243,jrc_tmf_2020_2023_amazon_brazil_01_000512_006912,test,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6912,512,0.8926696777,0.0907661277,5310,58502,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000512_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000512_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000512_006912.png,quality_report/human_audit_contact_sheets/audit_0243_jrc_tmf_2020_2023_amazon_brazil_01_000512_006912.png,,,,,,,reviewer1,,
audit_0244,jrc_tmf_2020_2023_amazon_bolivia_01_001024_006144,val,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,6144,1024,0.9077453613,0.1211464112,7207,59490,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001024_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001024_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001024_006144.png,quality_report/human_audit_contact_sheets/audit_0244_jrc_tmf_2020_2023_amazon_bolivia_01_001024_006144.png,,,,,,,reviewer1,,
audit_0245,jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_004352,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,4352,3840,0.9250183105,0.0625185576,3790,60622,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_004352.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_004352.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_004352.png,quality_report/human_audit_contact_sheets/audit_0245_jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_004352.png,,,,,,,reviewer1,,
audit_0246,jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_006144,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6144,4096,0.9824676514,0.1838414587,11837,64387,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_006144.png,quality_report/human_audit_contact_sheets/audit_0246_jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_006144.png,,,,,,,reviewer1,,
audit_0247,jrc_tmf_2020_2023_congo_cameroon_01_000000_000000,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,0,0,0.9000396729,0.0514368060,3034,58985,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,quality_report/human_audit_contact_sheets/audit_0247_jrc_tmf_2020_2023_congo_cameroon_01_000000_000000.png,,,,,,,reviewer1,,
audit_0248,jrc_tmf_2020_2023_se_asia_borneo_02_stable_003840_006144,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,6144,3840,0.9797058105,0.0899292901,5774,64206,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003840_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003840_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003840_006144.png,quality_report/human_audit_contact_sheets/audit_0248_jrc_tmf_2020_2023_se_asia_borneo_02_stable_003840_006144.png,,,,,,,reviewer1,,
audit_0249,jrc_tmf_2020_2023_amazon_brazil_01_002048_001792,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,1792,2048,0.9705505371,0.1109800962,7059,63606,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_002048_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_002048_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_002048_001792.png,quality_report/human_audit_contact_sheets/audit_0249_jrc_tmf_2020_2023_amazon_brazil_01_002048_001792.png,,,,,,,reviewer1,,
audit_0250,jrc_tmf_2020_2023_amazon_peru_01_004608_000768,val,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,768,4608,0.9026641846,0.0613283297,3628,59157,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,quality_report/human_audit_contact_sheets/audit_0250_jrc_tmf_2020_2023_amazon_peru_01_004608_000768.png,,,,,,,reviewer1,,
audit_0251,jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_005120,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5120,6144,0.8414916992,0.1399506782,7718,55148,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_005120.png,quality_report/human_audit_contact_sheets/audit_0251_jrc_tmf_2020_2023_amazon_brazil_02_stable_006144_005120.png,,,,,,,reviewer1,,
audit_0252,jrc_tmf_2020_2023_se_asia_borneo_01_006656_003584,test,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,3584,6656,0.9571075439,0.2004304504,12572,62725,valid_0.95_0.99,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_006656_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_006656_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_006656_003584.png,quality_report/human_audit_contact_sheets/audit_0252_jrc_tmf_2020_2023_se_asia_borneo_01_006656_003584.png,,,,,,,reviewer1,,
audit_0253,jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006144,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,6144,5376,0.9395599365,0.1204222493,7415,61575,valid_0.85_0.95,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006144.png,quality_report/human_audit_contact_sheets/audit_0253_jrc_tmf_2020_2023_amazon_brazil_02_stable_005376_006144.png,,,,,,,reviewer1,,
audit_0254,jrc_tmf_2020_2023_se_asia_borneo_01_003072_003072,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,3072,3072,0.9982604980,0.0028583657,187,65422,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_003072_003072.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_003072_003072.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_003072_003072.png,quality_report/human_audit_contact_sheets/audit_0254_jrc_tmf_2020_2023_se_asia_borneo_01_003072_003072.png,,,,,,,reviewer1,,
audit_0255,jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_001792,val,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,1792,3328,0.9920654297,0.0036760182,239,65016,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_001792.png,quality_report/human_audit_contact_sheets/audit_0255_jrc_tmf_2020_2023_se_asia_papua_01_stable_003328_001792.png,,,,,,,reviewer1,,
audit_0256,jrc_tmf_2020_2023_congo_cameroon_01_001536_000512,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,512,1536,0.9999542236,0.0026551508,174,65533,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_001536_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_001536_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_001536_000512.png,quality_report/human_audit_contact_sheets/audit_0256_jrc_tmf_2020_2023_congo_cameroon_01_001536_000512.png,,,,,,,reviewer1,,
audit_0257,jrc_tmf_2020_2023_congo_cameroon_01_005120_003840,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,3840,5120,0.9980468750,0.0023238748,152,65408,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_005120_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_005120_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_005120_003840.png,quality_report/human_audit_contact_sheets/audit_0257_jrc_tmf_2020_2023_congo_cameroon_01_005120_003840.png,,,,,,,reviewer1,,
audit_0258,jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_000512,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,512,4352,0.9978485107,0.0027677957,181,65395,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_000512.png,quality_report/human_audit_contact_sheets/audit_0258_jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_000512.png,,,,,,,reviewer1,,
audit_0259,jrc_tmf_2020_2023_congo_roc_01_stable_001536_003840,train,positive,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,3840,1536,0.8979187012,0.0048771369,287,58846,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_001536_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_001536_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_001536_003840.png,quality_report/human_audit_contact_sheets/audit_0259_jrc_tmf_2020_2023_congo_roc_01_stable_001536_003840.png,,,,,,,reviewer1,,
audit_0260,jrc_tmf_2020_2023_congo_drc_02_stable_001280_005120,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,5120,1280,0.9724121094,0.0036247803,231,63728,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_001280_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_001280_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_001280_005120.png,quality_report/human_audit_contact_sheets/audit_0260_jrc_tmf_2020_2023_congo_drc_02_stable_001280_005120.png,,,,,,,reviewer1,,
audit_0261,jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_006912,train,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,amazon_guyana_01_stable,6912,4096,1.0000000000,0.0040740967,267,65536,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_006912.png,quality_report/human_audit_contact_sheets/audit_0261_jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_006912.png,,,,,,,reviewer1,,
audit_0262,jrc_tmf_2020_2023_congo_drc_01_002304_000256,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,256,2304,0.9996795654,0.0025185072,165,65515,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_002304_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_002304_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_002304_000256.png,quality_report/human_audit_contact_sheets/audit_0262_jrc_tmf_2020_2023_congo_drc_01_002304_000256.png,,,,,,,reviewer1,,
audit_0263,jrc_tmf_2020_2023_congo_roc_01_stable_005888_005120,train,positive,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,5120,5888,0.9958801270,0.0045506083,297,65266,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_005888_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_005888_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_005888_005120.png,quality_report/human_audit_contact_sheets/audit_0263_jrc_tmf_2020_2023_congo_roc_01_stable_005888_005120.png,,,,,,,reviewer1,,
audit_0264,jrc_tmf_2020_2023_amazon_brazil_02_stable_003328_003584,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,3584,3328,0.9970550537,0.0032291141,211,65343,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003328_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003328_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003328_003584.png,quality_report/human_audit_contact_sheets/audit_0264_jrc_tmf_2020_2023_amazon_brazil_02_stable_003328_003584.png,,,,,,,reviewer1,,
audit_0265,jrc_tmf_2020_2023_congo_cameroon_01_000768_006656,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,6656,768,0.9945526123,0.0043725740,285,65179,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_000768_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_000768_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_000768_006656.png,quality_report/human_audit_contact_sheets/audit_0265_jrc_tmf_2020_2023_congo_cameroon_01_000768_006656.png,,,,,,,reviewer1,,
audit_0266,jrc_tmf_2020_2023_congo_roc_01_stable_006144_005120,train,positive,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,5120,6144,0.8210906982,0.0035122930,189,53811,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_006144_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_006144_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_006144_005120.png,quality_report/human_audit_contact_sheets/audit_0266_jrc_tmf_2020_2023_congo_roc_01_stable_006144_005120.png,,,,,,,reviewer1,,
audit_0267,jrc_tmf_2020_2023_congo_gabon_01_006912_003328,test,positive,jrc_tmf_2020_2023_congo_gabon_01,congo_gabon_01,3328,6912,0.9970245361,0.0022344317,146,65341,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_01_006912_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_01_006912_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_01_006912_003328.png,quality_report/human_audit_contact_sheets/audit_0267_jrc_tmf_2020_2023_congo_gabon_01_006912_003328.png,,,,,,,reviewer1,,
audit_0268,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304,val,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,2304,7168,0.9948120117,0.0036965458,241,65196,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304.png,quality_report/human_audit_contact_sheets/audit_0268_jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304.png,,,,,,,reviewer1,,
audit_0269,jrc_tmf_2020_2023_amazon_guyana_01_stable_001024_005120,train,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,amazon_guyana_01_stable,5120,1024,0.9921722412,0.0027528721,179,65023,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_guyana_01_stable_001024_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_guyana_01_stable_001024_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_guyana_01_stable_001024_005120.png,quality_report/human_audit_contact_sheets/audit_0269_jrc_tmf_2020_2023_amazon_guyana_01_stable_001024_005120.png,,,,,,,reviewer1,,
audit_0270,jrc_tmf_2020_2023_congo_drc_02_stable_000768_006400,val,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,6400,768,0.9812316895,0.0035144466,226,64306,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_000768_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_000768_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_000768_006400.png,quality_report/human_audit_contact_sheets/audit_0270_jrc_tmf_2020_2023_congo_drc_02_stable_000768_006400.png,,,,,,,reviewer1,,
audit_0271,jrc_tmf_2020_2023_amazon_bolivia_01_000512_006144,test,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,6144,512,1.0000000000,0.0038299561,251,65536,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_000512_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_000512_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_000512_006144.png,quality_report/human_audit_contact_sheets/audit_0271_jrc_tmf_2020_2023_amazon_bolivia_01_000512_006144.png,,,,,,,reviewer1,,
audit_0272,jrc_tmf_2020_2023_congo_drc_02_stable_001024_003584,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,3584,1024,0.9999389648,0.0022126595,145,65532,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_001024_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_001024_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_001024_003584.png,quality_report/human_audit_contact_sheets/audit_0272_jrc_tmf_2020_2023_congo_drc_02_stable_001024_003584.png,,,,,,,reviewer1,,
audit_0273,jrc_tmf_2020_2023_congo_drc_01_000256_005376,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,5376,256,0.9944458008,0.0026852022,175,65172,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_000256_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_000256_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_000256_005376.png,quality_report/human_audit_contact_sheets/audit_0273_jrc_tmf_2020_2023_congo_drc_01_000256_005376.png,,,,,,,reviewer1,,
audit_0274,jrc_tmf_2020_2023_congo_cameroon_01_000000_006912,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,6912,0,0.9991760254,0.0034513301,226,65482,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_000000_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_000000_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_000000_006912.png,quality_report/human_audit_contact_sheets/audit_0274_jrc_tmf_2020_2023_congo_cameroon_01_000000_006912.png,,,,,,,reviewer1,,
audit_0275,jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256,train,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,256,4352,0.8900604248,0.0022629477,132,58331,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256.png,quality_report/human_audit_contact_sheets/audit_0275_jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256.png,,,,,,,reviewer1,,
audit_0276,jrc_tmf_2020_2023_se_asia_papua_01_stable_000256_000256,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,256,256,0.9962005615,0.0029408611,192,65287,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_000256_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_000256_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_000256_000256.png,quality_report/human_audit_contact_sheets/audit_0276_jrc_tmf_2020_2023_se_asia_papua_01_stable_000256_000256.png,,,,,,,reviewer1,,
audit_0277,jrc_tmf_2020_2023_amazon_peru_01_007168_002560,train,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,2560,7168,0.9972381592,0.0040241757,263,65355,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_007168_002560.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_007168_002560.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_007168_002560.png,quality_report/human_audit_contact_sheets/audit_0277_jrc_tmf_2020_2023_amazon_peru_01_007168_002560.png,,,,,,,reviewer1,,
audit_0278,jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,5632,2816,0.9638977051,0.0031027386,196,63170,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632.png,quality_report/human_audit_contact_sheets/audit_0278_jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632.png,,,,,,,reviewer1,,
